seq	time	q0	q1	q2	q3	q4	q5	Dq0	Dq1	Dq2	Dq3	Dq4	Dq5	eff0	eff1	eff2	eff3	eff4	eff5	
5719	1573229628.990698052	-1.23659	-2.10711	-1.7192	-1.56746	0.604229	0.735905	0.0185228	0.018101	0.0177303	0.0181777	0.0190789	0.0191939	18.1745	87.7107	37.0278	5.09772	2.25141	1.98103	
5720	1573229628.998698650	-1.23644	-2.10694	-1.71902	-1.56733	0.604456	0.736049	0.0184717	0.0176919	0.0170272	0.0188488	0.018657	0.0181201	19.2637	88.6212	37.5268	5.09772	2.1277	2.18685	
5721	1573229629.006670374	-1.23631	-2.10677	-1.71891	-1.56716	0.604564	0.736192	0.0192898	0.0181138	0.0182544	0.0167204	0.0194624	0.0182544	19.5359	88.1356	36.8781	5.14536	1.90504	2.03249	
5722	1573229629.014695140	-1.23617	-2.10665	-1.71877	-1.56702	0.604744	0.736336	0.0184333	0.018804	0.0177814	0.0186187	0.019424	0.0177942	19.7401	88.0142	37.2274	4.66894	1.73185	1.87812	
5723	1573229629.022720435	-1.23604	-2.10649	-1.71865	-1.56686	0.604888	0.736492	0.0187913	0.0179859	0.0172189	0.0178901	0.0186954	0.018657	18.9914	87.2858	36.8032	4.6213	1.60815	1.85239	
5724	1573229629.030677590	-1.23587	-2.10633	-1.71851	-1.56671	0.605043	0.736612	0.0191108	0.0194688	0.0184461	0.0165095	0.019424	0.0183119	19.8763	85.04	37.2773	4.64512	1.336	2.03249	
5725	1573229629.038688066	-1.23572	-2.10618	-1.71835	-1.56659	0.605164	0.736743	0.0192387	0.0191236	0.0186634	0.0170847	0.0183886	0.0184269	18.9914	83.5832	37.1027	4.93097	1.36074	1.82667	
5726	1573229629.046673881	-1.23557	-2.10603	-1.71818	-1.56644	0.605356	0.736875	0.019277	0.0185612	0.0172189	0.0170847	0.0189255	0.0181968	19.604	82.7334	37.8262	4.83569	1.31126	2.1354	
5727	1573229629.054667398	-1.2354	-2.1059	-1.71807	-1.56631	0.6055	0.737055	0.0199162	0.0191108	0.0191748	0.0184078	0.0180243	0.0186762	20.1486	82.9155	37.6765	4.66894	1.38548	2.18685	
5728	1573229629.062731505	-1.23523	-2.10572	-1.71784	-1.56616	0.605607	0.737199	0.0192515	0.0187401	0.0179476	0.0193473	0.018216	0.0186187	19.4679	82.4906	37.1526	4.7404	1.26178	2.18685	
5729	1573229629.070666195	-1.23509	-2.10558	-1.71769	-1.56599	0.605751	0.737343	0.0193026	0.0190853	0.0187657	0.0181585	0.0172381	0.0192515	19.6721	82.6727	37.0528	5.02625	1.48445	2.34122	
5730	1573229629.078691792	-1.23496	-2.10544	-1.71762	-1.56587	0.605907	0.737546	0.0195071	0.0189191	0.0183055	0.0183502	0.0187146	0.0201143	19.0595	82.4299	37.5518	5.09772	1.26178	2.18685	
5731	1573229629.086705409	-1.23478	-2.10532	-1.71742	-1.56571	0.606039	0.737654	0.0192131	0.0192898	0.0174235	0.0185036	0.018657	0.0192515	18.9233	82.3085	37.3272	5.26447	1.55867	2.52131	
5732	1573229629.095022694	-1.23459	-2.10517	-1.71728	-1.56558	0.606183	0.73781	0.0205426	0.0188424	0.0203125	0.0183694	0.0178901	0.018542	18.9233	83.5225	38.0009	5.24064	1.43496	2.62422	
5733	1573229629.102664638	-1.23444	-2.10497	-1.71714	-1.56539	0.606375	0.737941	0.0198651	0.0190086	0.0190981	0.0188296	0.0175833	0.0185036	18.9914	83.5225	38.9491	5.50268	1.75659	2.70141	
5734	1573229629.110684487	-1.23431	-2.10481	-1.71699	-1.56524	0.606507	0.738121	0.0196605	0.0188168	0.0191492	0.0190789	0.0169888	0.0192323	18.3788	84.6758	38.1257	5.31211	1.90504	2.77859	
5735	1573229629.118747273	-1.23416	-2.10468	-1.71686	-1.5651	0.60665	0.738313	0.0195966	0.0188935	0.0199801	0.0197692	0.0191364	0.0194816	16.4728	84.3723	38.3502	5.40739	2.004	2.80432	
5736	1573229629.126692406	-1.23398	-2.10451	-1.71665	-1.56496	0.606782	0.738408	0.0196989	0.0183439	0.0198651	0.0177175	0.0188871	0.0191172	16.0644	84.4937	38.0009	5.5265	2.27615	2.62422	
5737	1573229629.134694387	-1.23383	-2.10435	-1.71655	-1.56479	0.606914	0.738576	0.0195199	0.0193537	0.0196605	0.0187146	0.0184653	0.0187529	16.9493	84.4937	38.1007	5.38357	2.42459	2.44413	
5738	1573229629.142701249	-1.23369	-2.1042	-1.71635	-1.56466	0.607034	0.738696	0.0196989	0.0192259	0.0222299	0.018868	0.0178901	0.0185612	16.4047	84.2509	38.4001	5.35975	2.35037	2.34122	
5739	1573229629.150669230	-1.23355	-2.10401	-1.71621	-1.56448	0.607202	0.738815	0.0200696	0.0188807	0.0186634	0.0179859	0.018657	0.0185612	16.0644	84.6758	38.2754	5.38357	2.59778	2.21258	
5740	1573229629.158673087	-1.2334	-2.10388	-1.71599	-1.56433	0.60737	0.738983	0.0200057	0.018689	0.0218081	0.0191172	0.0194624	0.0198842	17.63	85.1007	38.2255	5.43121	2.672	2.03249	
5741	1573229629.166661339	-1.2332	-2.10378	-1.71585	-1.56419	0.607562	0.739151	0.0201207	0.018868	0.018689	0.0196541	0.0198651	0.0195966	16.677	86.0718	38.2504	5.38357	2.86993	1.90385	
5742	1573229629.174692261	-1.23303	-2.10362	-1.71571	-1.56401	0.607682	0.739295	0.0200184	0.018395	0.0201974	0.0190981	0.0192323	0.0197308	17.0174	85.4042	38.2005	5.38357	2.99363	1.72376	
5743	1573229629.182686054	-1.2329	-2.10351	-1.71559	-1.56385	0.60791	0.739474	0.0198906	0.01975	0.0176024	0.0184653	0.0197117	0.0190789	17.3577	84.6758	38.3752	5.55032	2.94415	1.92958	
5744	1573229629.190728521	-1.23271	-2.10332	-1.71541	-1.56371	0.608017	0.739582	0.0193409	0.0200824	0.0195327	0.0191939	0.0183694	0.0185995	16.677	84.8579	38.6746	5.50268	3.2163	1.98103	
