seq	time	q0	q1	q2	q3	q4	q5	Dq0	Dq1	Dq2	Dq3	Dq4	Dq5	eff0	eff1	eff2	eff3	eff4	eff5	
1519	1580482324.512643540	0.00207371	-1.19206	2.11681	-2.47984	-1.56966	-2.62186	-0.000476094	-0.0763718	-0.0187177	0.0965818	0.000411989	0.000357426	-15.5282	-68.5342	-26.9247	0.0491403	2.96763	2.26958	
1520	1580482324.520697906	0.00207485	-1.19266	2.11666	-2.47905	-1.56966	-2.62186	-0.000463819	-0.0763381	-0.0187806	0.097267	0.000408064	0.000356169	-15.5283	-68.5186	-26.9561	0.0456989	2.96177	2.27197	
1521	1580482324.528604058	0.00207469	-1.19327	2.11651	-2.47826	-1.56967	-2.62186	-0.000455182	-0.0763012	-0.0188441	0.0979802	0.000402877	0.000357044	-15.5279	-68.4967	-26.9819	0.0514514	2.96508	2.27059	
1522	1580482324.536691346	0.0020746	-1.19388	2.11636	-2.47746	-1.56966	-2.62186	-0.000446452	-0.0762695	-0.0189032	0.0986311	0.00040131	0.000355189	-15.5274	-68.4758	-27.0082	0.0560072	2.9674	2.26962	
1523	1580482324.544694398	0.00207504	-1.19449	2.11621	-2.47665	-1.56966	-2.62185	-0.000436442	-0.0762392	-0.0189653	0.0991578	0.00039961	0.000355481	-15.5261	-68.4508	-27.0304	0.0677867	2.97742	2.26548	
1524	1580482324.552686002	0.00207463	-1.1951	2.11605	-2.47585	-1.56966	-2.62185	-0.000428808	-0.0762072	-0.019026	0.0994207	0.000392938	0.000355472	-15.5246	-68.4212	-27.0487	0.0839769	2.99283	2.25913	
1525	1580482324.560694368	0.00207519	-1.1957	2.1159	-2.47504	-1.56967	-2.62185	-0.000418666	-0.0761739	-0.0190819	0.0994259	0.000385091	0.000351553	-15.5235	-68.3962	-27.0706	0.0932557	3.00207	2.2553	
1526	1580482324.568695529	0.00207491	-1.19631	2.11575	-2.47424	-1.56967	-2.62185	-0.000410913	-0.076146	-0.0191393	0.0992854	0.000379701	0.00034988	-15.5228	-68.3746	-27.0957	0.0971477	3.00639	2.2535	
1527	1580482324.576690567	0.00207516	-1.19692	2.1156	-2.47344	-1.56967	-2.62184	-0.000401871	-0.076115	-0.0192	0.0989857	0.000377939	0.000347968	-15.5215	-68.349	-27.1174	0.106542	3.01683	2.24919	
1528	1580482324.584788097	0.00207501	-1.19753	2.11544	-2.47264	-1.56967	-2.62184	-0.000393982	-0.0760853	-0.0192616	0.0984995	0.000376057	0.000343408	-15.5207	-68.3251	-27.141	0.111988	3.02396	2.24624	
1529	1580482324.592697807	0.00207628	-1.19813	2.11529	-2.47185	-1.56967	-2.62184	-0.000382411	-0.0760556	-0.0193184	0.0978581	0.000372814	0.000343509	-15.5196	-68.3021	-27.1646	0.116809	3.03093	2.24336	
1530	1580482324.600687247	0.00207669	-1.19874	2.11513	-2.47108	-1.56967	-2.62184	-0.00037329	-0.0760208	-0.0193778	0.097177	0.000369497	0.00034093	-15.5198	-68.285	-27.1946	0.110266	3.02662	2.24512	
