seq	time	q0	q1	q2	q3	q4	q5	Dq0	Dq1	Dq2	Dq3	Dq4	Dq5	eff0	eff1	eff2	eff3	eff4	eff5	
198	1580482313.640771648	0.00241707	-0.895078	2.13237	-2.79043	-1.56955	-2.6233	0	0	-0	0	0	0	0	0	-0	0	0	0	
199	1580482313.648700852	0.00242905	-0.895078	2.13237	-2.79041	-1.56955	-2.62326	0	0	-0	0	0	0	0	0	-0	0	0	0	
200	1580482313.656692138	0.00238112	-0.895089	2.13236	-2.79044	-1.56955	-2.62329	0	0	-0	0	0	0	0	0	-0	0	0	0	
201	1580482313.664664272	0.0023931	-0.895066	2.13235	-2.79041	-1.56951	-2.6233	0	0	-0	0	0	0	0	0	-0	0	0	0	
202	1580482313.672746302	0.00240508	-0.895078	2.1324	-2.79046	-1.56952	-2.62329	0	0	-0	0	0	0	0	0	-0	0	0	0	
203	1580482313.680712444	0.00240508	-0.895054	2.13238	-2.79044	-1.56955	-2.6233	0	0	-0	0	0	0	0	0	-0	0	0	0	
204	1580482313.688689233	0.00241707	-0.895078	2.13236	-2.79043	-1.56955	-2.6233	0	0	-0	0	0	0	0	0	-0	0	0	0	
205	1580482313.696658112	0.00240508	-0.895078	2.13236	-2.79044	-1.56951	-2.6233	0	0	-0	0	0	0	0	0	-0	0	0	0	
206	1580482313.704727674	0.00238112	-0.895089	2.13236	-2.79041	-1.56956	-2.62326	0	0	-0	0	0	0	0	0	-0	0	0	0	
207	1580482313.712720577	0.00240508	-0.895078	2.13237	-2.79044	-1.56954	-2.62327	0	0	-0	0	0	0	0	0	-0	0	0	0	
208	1580482313.720700473	0.00236913	-0.895102	2.13236	-2.79044	-1.56951	-2.62327	0	0	-0	0	0	0	0	0	-0	0	0	0	
209	1580482313.728711343	0.00240508	-0.895078	2.13234	-2.79041	-1.56957	-2.62331	0	0	-0	0	0	0	0	0	-0	0	0	0	
210	1580482313.736772646	0.00244066	-0.895102	2.13237	-2.79043	-1.56956	-2.62329	0	0	-0	0	0	0	0	0	-0	0	0	0	
211	1580482313.744705714	0.0023931	-0.895089	2.13241	-2.79044	-1.56956	-2.62327	0	0	-0	0	0	0	0	0	-0	0	0	0	
