seq	time	q0	q1	q2	q3	q4	q5	Dq0	Dq1	Dq2	Dq3	Dq4	Dq5	eff0	eff1	eff2	eff3	eff4	eff5	DDq0	DDq1	DDq2	DDq3	DDq4	DDq5	
4376	1580406995.494708108	0.0014235	-1.29431	0.512133	-0.788564	-1.57091	-2.61105	0	0	-0	0	0	0	0	-50.0993	-29.3605	-2.82394	0.407408	-3.08864e-05	0	0	0	0	0	0	
4377	1580406995.502693590	0.00141152	-1.29434	0.512169	-0.788575	-1.57093	-2.61104	0	0	-0	0	0	0	0	-50.098	-29.3608	-2.82395	0.407399	-3.2683e-05	0	0	0	0	0	0	
4378	1580406995.510732993	0.0014235	-1.29432	0.512133	-0.788575	-1.57094	-2.61107	0	0	-0	0	0	0	0	-50.0982	-29.3602	-2.82397	0.407384	-2.86877e-05	0	0	0	0	0	0	
4379	1580406995.518716280	0.00144747	-1.29434	0.512169	-0.788575	-1.57094	-2.61104	0	0	-0	0	0	0	0	-50.098	-29.3608	-2.82395	0.407387	-3.43683e-05	0	0	0	0	0	0	
4380	1580406995.526794135	0.00143549	-1.29432	0.512145	-0.788575	-1.57094	-2.61102	0	0	-0	0	0	0	0	-50.0985	-29.3605	-2.82397	0.407391	-3.14714e-05	0	0	0	0	0	0	
4381	1580406995.534766776	0.00139953	-1.29432	0.512205	-0.788552	-1.57096	-2.61104	0	0	-0	0	0	0	0	-50.1	-29.362	-2.82386	0.407365	-5.45161e-05	0	0	0	0	0	0	
4382	1580406995.542767983	0.0014235	-1.29431	0.512205	-0.788588	-1.57091	-2.61104	0	0	-0	0	0	0	0	-50.1012	-29.3623	-2.82389	0.40741	-4.20259e-05	0	0	0	0	0	0	
4383	1580406995.550709165	0.00143549	-1.29431	0.512169	-0.7886	-1.57093	-2.61103	0	0	-0	0	0	0	0	-50.1003	-29.3614	-2.82395	0.4074	-3.25713e-05	0	0	0	0	0	0	
4384	1580406995.558731506	0.00143549	-1.29435	0.512181	-0.788575	-1.5709	-2.61108	0	0	-0	0	0	0	0	-50.0971	-29.3608	-2.82394	0.407416	-2.92014e-05	0	0	0	0	0	0	
4385	1580406995.566684477	0.00139953	-1.29437	0.512109	-0.788588	-1.57095	-2.61105	0	0	-0	0	0	0	0	-50.093	-29.3584	-2.82407	0.407374	-1.0723e-05	0	0	0	0	0	0	
4386	1580406995.574682501	0.00143549	-1.29431	0.512169	-0.788575	-1.57096	-2.61104	0	0	-0	0	0	0	0	-50.1003	-29.3614	-2.82392	0.407365	-4.33764e-05	0	0	0	0	0	0	
4387	1580406995.582682421	0.00141152	-1.29436	0.512169	-0.788588	-1.57095	-2.61104	0	0	-0	0	0	0	0	-50.0957	-29.3602	-2.82399	0.407376	-2.76549e-05	0	0	0	0	0	0	
4388	1580406995.590712844	0.00143549	-1.29432	0.512121	-0.788575	-1.57095	-2.61107	0	0	-0	0	0	0	0	-50.0979	-29.3599	-2.82398	0.407373	-2.76557e-05	0	0	0	0	0	0	
4389	1580406995.598706629	0.0014235	-1.29432	0.512157	-0.788575	-1.57095	-2.61102	0	0	-0	0	0	0	0	-50.0988	-29.3608	-2.82395	0.407379	-3.61205e-05	0	0	0	0	0	0	
4390	1580406995.606682943	0.0014235	-1.29434	0.512133	-0.788564	-1.57094	-2.61107	0	0	-0	0	0	0	0	-50.0971	-29.3598	-2.82397	0.407384	-2.86877e-05	0	0	0	0	0	0	
4391	1580406995.614694421	0.0014235	-1.29432	0.512181	-0.788575	-1.57095	-2.61105	0	0	-0	0	0	0	0	-50.0994	-29.3614	-2.82392	0.407374	-4.16913e-05	0	0	0	0	0	0	
4392	1580406995.622749633	0.0014235	-1.29432	0.512157	-0.788588	-1.5709	-2.61104	0	0	-0	0	0	0	0	-50.0988	-29.3608	-2.82396	0.407421	-2.64159e-05	0	0	0	0	0	0	
4393	1580406995.630773409	0.00143549	-1.29432	0.512181	-0.788564	-1.57095	-2.61104	0	0	-0	0	0	0	0	-50.0994	-29.3614	-2.8239	0.407376	-4.44759e-05	0	0	0	0	0	0	
4394	1580406995.638778076	0.00138755	-1.29434	0.512133	-0.788564	-1.57095	-2.61104	0	0	-0	0	0	0	0	-50.0971	-29.3599	-2.82398	0.407376	-3.04399e-05	0	0	0	0	0	0	
4395	1580406995.646690822	0.00139953	-1.29432	0.512157	-0.788564	-1.57093	-2.61107	0	0	-0	0	0	0	0	-50.0988	-29.3608	-2.82393	0.407395	-3.54684e-05	0	0	0	0	0	0	
4396	1580406995.654709124	0.00139953	-1.29431	0.512145	-0.788575	-1.57093	-2.61103	0	0	-0	0	0	0	0	-50.0997	-29.3608	-2.82395	0.4074	-3.25713e-05	0	0	0	0	0	0	
4397	1580406995.662710856	0.00139953	-1.29431	0.512121	-0.788564	-1.57094	-2.61105	0	0	-0	0	0	0	0	-50.099	-29.3602	-2.82396	0.407386	-3.14723e-05	0	0	0	0	0	0	
4398	1580406995.670692447	0.00139953	-1.29434	0.512181	-0.788552	-1.57093	-2.61107	0	0	-0	0	0	0	0	-50.0983	-29.361	-2.8239	0.407395	-4.10382e-05	0	0	0	0	0	0	
4399	1580406995.678691596	0.0014235	-1.29435	0.512181	-0.788575	-1.57093	-2.61105	0	0	-0	0	0	0	0	-50.0971	-29.3608	-2.82394	0.407397	-3.25718e-05	0	0	0	0	0	0	
4400	1580406995.686776374	0.0014235	-1.29432	0.512133	-0.788575	-1.57096	-2.61105	0	0	-0	0	0	0	0	-50.0982	-29.3602	-2.82397	0.407363	-3.21256e-05	0	0	0	0	0	0	
4401	1580406995.694770346	0.00139953	-1.29437	0.512157	-0.788564	-1.57095	-2.61105	0	0	-0	0	0	0	0	-50.0942	-29.3596	-2.82399	0.407374	-2.76553e-05	0	0	0	0	0	0	
4402	1580406995.702773894	0.00141152	-1.29432	0.512181	-0.788575	-1.57096	-2.61102	0	0	-0	0	0	0	0	-50.0994	-29.3614	-2.82392	0.407368	-4.33757e-05	0	0	0	0	0	0	
4403	1580406995.710717911	0.00147144	-1.29429	0.512181	-0.7886	-1.57097	-2.61105	0	0	-0	0	0	0	0	-50.1029	-29.3623	-2.8239	0.407352	-4.77356e-05	0	0	0	0	0	0	
4404	1580406995.718755638	0.00141152	-1.29434	0.512169	-0.788612	-1.57095	-2.61105	0	0	-0	0	0	0	0	-50.098	-29.3608	-2.82399	0.407374	-2.76553e-05	0	0	0	0	0	0	
4405	1580406995.726685705	0.0014235	-1.29432	0.512145	-0.788564	-1.57095	-2.61105	0	0	-0	0	0	0	0	-50.0985	-29.3605	-2.82394	0.407374	-3.60101e-05	0	0	0	0	0	0	
4406	1580406995.734772049	0.0014235	-1.29432	0.512169	-0.7886	-1.57094	-2.61101	0	0	-0	0	0	0	0	-50.0992	-29.3611	-2.82397	0.407393	-3.14711e-05	0	0	0	0	0	0	
4407	1580406995.742731051	0.0014235	-1.29434	0.512169	-0.7886	-1.57096	-2.61105	0	0	-0	0	0	0	0	-50.098	-29.3608	-2.82397	0.407363	-3.21256e-05	0	0	0	0	0	0	
4408	1580406995.750759219	0.00141152	-1.29434	0.512145	-0.788564	-1.57093	-2.61104	0	0	-0	0	0	0	0	-50.0974	-29.3602	-2.82396	0.407399	-2.97866e-05	0	0	0	0	0	0	
4409	1580406995.758693034	0.00139953	-1.29434	0.512181	-0.788588	-1.57093	-2.61108	0	0	-0	0	0	0	0	-50.0983	-29.3611	-2.82394	0.407393	-3.25723e-05	0	0	0	0	0	0	
4410	1580406995.766795483	0.0014235	-1.29434	0.512133	-0.788588	-1.57095	-2.61105	0	0	-0	0	0	0	0	-50.0971	-29.3599	-2.824	0.407374	-2.4759e-05	0	0	0	0	0	0	
4411	1580406995.774735865	0.00139953	-1.2943	0.512109	-0.7886	-1.57091	-2.61103	0	0	-0	0	0	0	0	-50.0999	-29.3602	-2.82401	0.407411	-1.96347e-05	0	0	0	0	0	0	
4412	1580406995.782735312	0.0014235	-1.29429	0.512157	-0.788588	-1.57093	-2.61104	0	0	-0	0	0	0	0	-50.1023	-29.3617	-2.82392	0.407399	-3.81414e-05	0	0	0	0	0	0	
4413	1580406995.790677184	0.00143549	-1.29432	0.512133	-0.788575	-1.57095	-2.61102	0	0	-0	0	0	0	0	-50.0982	-29.3602	-2.82398	0.407379	-3.04391e-05	0	0	0	0	0	0	
4414	1580406995.798680972	0.00141152	-1.29437	0.512169	-0.788588	-1.57094	-2.61103	0	0	-0	0	0	0	0	-50.0945	-29.3599	-2.82401	0.407389	-2.30054e-05	0	0	0	0	0	0	
4415	1580406995.806693714	0.0014235	-1.29434	0.512181	-0.788575	-1.5709	-2.61105	0	0	-0	0	0	0	0	-50.0983	-29.3611	-2.82393	0.407419	-3.20973e-05	0	0	0	0	0	0	
4416	1580406995.814730631	0.0014235	-1.29431	0.512133	-0.788575	-1.57095	-2.61105	0	0	-0	0	0	0	0	-50.0994	-29.3605	-2.82396	0.407374	-3.32251e-05	0	0	0	0	0	0	
4417	1580406995.822688272	0.0014235	-1.2943	0.512157	-0.788588	-1.57093	-2.61103	0	0	-0	0	0	0	0	-50.1011	-29.3614	-2.82394	0.4074	-3.53563e-05	0	0	0	0	0	0	
4418	1580406995.830691141	0.00141152	-1.29435	0.512181	-0.788552	-1.57095	-2.61108	0	0	-0	0	0	0	0	-50.0971	-29.3607	-2.82391	0.407371	-4.15804e-05	0	0	0	0	0	0	
4419	1580406995.838686335	0.00143549	-1.29434	0.512133	-0.788575	-1.57095	-2.61104	0	0	-0	0	0	0	0	-50.0971	-29.3599	-2.82399	0.407376	-2.76549e-05	0	0	0	0	0	0	
4420	1580406995.846751278	0.00141152	-1.29431	0.512157	-0.788575	-1.57097	-2.61108	0	0	-0	0	0	0	0	-50.1	-29.3611	-2.82392	0.407349	-4.22779e-05	0	0	0	0	0	0	
4421	1580406995.854715948	0.00141152	-1.29431	0.512133	-0.788564	-1.57094	-2.61105	0	0	-0	0	0	0	0	-50.0993	-29.3605	-2.82394	0.407386	-3.42572e-05	0	0	0	0	0	0	
4422	1580406995.862704518	0.00143549	-1.29432	0.512133	-0.788612	-1.57096	-2.61102	0	0	-0	0	0	0	0	-50.0983	-29.3602	-2.82403	0.407368	-2.36581e-05	0	0	0	0	0	0	
4423	1580406995.870712677	0.00137594	-1.29435	0.512169	-0.788575	-1.57095	-2.61108	0	0	-0	0	0	0	0	-50.0968	-29.3605	-2.82395	0.407371	-3.32258e-05	0	0	0	0	0	0	
4424	1580406995.878704169	0.00145945	-1.2943	0.512133	-0.788575	-1.57093	-2.61103	0	0	-0	0	0	0	0	-50.1005	-29.3608	-2.82395	0.4074	-3.25713e-05	0	0	0	0	0	0	
4425	1580406995.886701438	0.00141152	-1.29434	0.512193	-0.788575	-1.57093	-2.61107	0	0	-0	0	0	0	0	-50.0986	-29.3614	-2.82391	0.407395	-3.82533e-05	0	0	0	0	0	0	
4426	1580406995.894781613	0.00139953	-1.29431	0.512133	-0.788564	-1.57091	-2.61103	0	0	-0	0	0	0	0	-50.0994	-29.3605	-2.82395	0.407411	-3.0886e-05	0	0	0	0	0	0	
4427	1580406995.902730195	0.00141152	-1.29432	0.512181	-0.788564	-1.57095	-2.61105	0	0	-0	0	0	0	0	-50.0994	-29.3614	-2.8239	0.407374	-4.44762e-05	0	0	0	0	0	0	
4428	1580406995.910719204	0.00139953	-1.29434	0.512145	-0.78854	-1.57095	-2.61103	0	0	-0	0	0	0	0	-50.0973	-29.3601	-2.82394	0.407378	-3.87943e-05	0	0	0	0	0	0	
4429	1580406995.918705161	0.0014235	-1.29434	0.512121	-0.788564	-1.57094	-2.61107	0	0	-0	0	0	0	0	-50.0968	-29.3595	-2.82398	0.407384	-2.59028e-05	0	0	0	0	0	0	
4430	1580406995.926708374	0.00138755	-1.29429	0.512181	-0.788575	-1.57094	-2.61104	0	0	-0	0	0	0	0	-50.1029	-29.3623	-2.82388	0.407387	-4.8293e-05	0	0	0	0	0	0	
4431	1580406995.934712606	0.00143549	-1.29434	0.512157	-0.788588	-1.57094	-2.61105	0	0	-0	0	0	0	0	-50.0977	-29.3605	-2.82397	0.407386	-2.86874e-05	0	0	0	0	0	0	
4432	1580406995.942755247	0.00141152	-1.29431	0.512181	-0.788575	-1.57094	-2.61107	0	0	-0	0	0	0	0	-50.1006	-29.3617	-2.8239	0.407384	-4.27236e-05	0	0	0	0	0	0	
4433	1580406995.950740174	0.00139953	-1.29437	0.512145	-0.788564	-1.57097	-2.61109	0	0	-0	0	0	0	0	-50.0939	-29.3592	-2.82399	0.407347	-2.81313e-05	0	0	0	0	0	0	
4434	1580406995.958711809	0.0014235	-1.29434	0.512145	-0.788588	-1.57096	-2.61104	0	0	-0	0	0	0	0	-50.0974	-29.3602	-2.82399	0.407365	-2.92289e-05	0	0	0	0	0	0	
4435	1580406995.966704153	0.0014235	-1.29431	0.512169	-0.788575	-1.57091	-2.61104	0	0	-0	0	0	0	0	-50.1003	-29.3614	-2.82392	0.40741	-3.65674e-05	0	0	0	0	0	0	
4436	1580406995.974730702	0.0014235	-1.29432	0.512133	-0.788552	-1.57093	-2.61105	0	0	-0	0	0	0	0	-50.0982	-29.3601	-2.82394	0.407397	-3.25718e-05	0	0	0	0	0	0	
4437	1580406995.982780309	0.0014235	-1.29437	0.512169	-0.788575	-1.57093	-2.61108	0	0	-0	0	0	0	0	-50.0945	-29.3599	-2.82398	0.407393	-2.42177e-05	0	0	0	0	0	0	
4438	1580406995.990781032	0.0014235	-1.29434	0.512169	-0.788575	-1.57094	-2.61107	0	0	-0	0	0	0	0	-50.098	-29.3608	-2.82394	0.407384	-3.43689e-05	0	0	0	0	0	0	
4439	1580406995.998722090	0.0014235	-1.29431	0.512169	-0.788575	-1.57094	-2.61107	0	0	-0	0	0	0	0	-50.1003	-29.3614	-2.82391	0.407384	-3.99387e-05	0	0	0	0	0	0	
4440	1580406996.006730983	0.0014235	-1.29434	0.512157	-0.788588	-1.57096	-2.61104	0	0	-0	0	0	0	0	-50.0977	-29.3605	-2.82398	0.407365	-3.21252e-05	0	0	0	0	0	0	
4441	1580406996.014754114	0.00143549	-1.29432	0.512181	-0.788575	-1.57093	-2.61104	0	0	-0	0	0	0	0	-50.0994	-29.3614	-2.82392	0.407399	-3.82528e-05	0	0	0	0	0	0	
4442	1580406996.022773293	0.00141152	-1.29435	0.512133	-0.788575	-1.57093	-2.61108	0	0	-0	0	0	0	0	-50.0959	-29.3595	-2.824	0.407393	-2.13215e-05	0	0	0	0	0	0	
4443	1580406996.030697218	0.00141152	-1.29434	0.512169	-0.788564	-1.57095	-2.61104	0	0	-0	0	0	0	0	-50.098	-29.3608	-2.82393	0.407376	-3.8906e-05	0	0	0	0	0	0	
4444	1580406996.038765266	0.00144747	-1.29431	0.512169	-0.788588	-1.5709	-2.61108	0	0	-0	0	0	0	0	-50.1003	-29.3614	-2.82392	0.407416	-3.19863e-05	0	0	0	0	0	0	
4445	1580406996.046703315	0.00141152	-1.29432	0.512181	-0.788552	-1.57095	-2.61102	0	0	-0	0	0	0	0	-50.0994	-29.3614	-2.8239	0.407379	-4.72604e-05	0	0	0	0	0	0	
4446	1580406996.054708700	0.0014235	-1.29432	0.512169	-0.7886	-1.57093	-2.61104	0	0	-0	0	0	0	0	-50.0992	-29.3611	-2.82396	0.407399	-2.97866e-05	0	0	0	0	0	0	
4447	1580406996.062715953	0.00143549	-1.29435	0.512169	-0.788575	-1.57094	-2.61107	0	0	-0	0	0	0	0	-50.0968	-29.3605	-2.82396	0.407384	-3.14726e-05	0	0	0	0	0	0	
4448	1580406996.070751367	0.00143549	-1.29431	0.512181	-0.788564	-1.57095	-2.61104	0	0	-0	0	0	0	0	-50.1006	-29.3617	-2.82389	0.407376	-4.72608e-05	0	0	0	0	0	0	
4449	1580406996.078666975	0.00144747	-1.29435	0.512169	-0.788575	-1.57101	-2.61101	0	0	-0	0	0	0	0	-50.0968	-29.3605	-2.82397	0.407325	-4.16501e-05	0	0	0	0	0	0	
4450	1580406996.086694281	0.0014235	-1.29434	0.512145	-0.788588	-1.57093	-2.61103	0	0	-0	0	0	0	0	-50.0974	-29.3602	-2.82399	0.4074	-2.4105e-05	0	0	0	0	0	0	
4451	1580406996.094661624	0.00143549	-1.29432	0.512121	-0.788575	-1.57091	-2.61103	0	0	-0	0	0	0	0	-50.0979	-29.3599	-2.82399	0.407411	-2.25311e-05	0	0	0	0	0	0	
4452	1580406996.102658674	0.00141152	-1.29434	0.512169	-0.788588	-1.57094	-2.61104	0	0	-0	0	0	0	0	-50.098	-29.3608	-2.82396	0.407387	-3.1472e-05	0	0	0	0	0	0	
4453	1580406996.110664144	0.00141152	-1.29434	0.512145	-0.788588	-1.57091	-2.61103	0	0	-0	0	0	0	0	-50.0974	-29.3602	-2.82399	0.407411	-2.24197e-05	0	0	0	0	0	0	
4454	1580406996.118655610	0.0014235	-1.29434	0.512157	-0.7886	-1.57095	-2.61104	0	0	-0	0	0	0	0	-50.0977	-29.3605	-2.82399	0.407376	-2.76549e-05	0	0	0	0	0	0	
4455	1580406996.126678494	0.00139953	-1.29436	0.512181	-0.788552	-1.57094	-2.61107	0	0	-0	0	0	0	0	-50.096	-29.3604	-2.82393	0.407384	-3.71538e-05	0	0	0	0	0	0	
4456	1580406996.134677411	0.0014235	-1.29432	0.512121	-0.788588	-1.57094	-2.61102	0	0	-0	0	0	0	0	-50.0979	-29.3599	-2.82401	0.407391	-2.30051e-05	0	0	0	0	0	0	
4457	1580406996.142648468	0.00141152	-1.29434	0.512181	-0.788588	-1.57096	-2.61103	0	0	-0	0	0	0	0	-50.0983	-29.3611	-2.82395	0.407367	-3.76947e-05	0	0	0	0	0	0	
4458	1580406996.150649618	0.00141152	-1.2943	0.512121	-0.788575	-1.57091	-2.61108	0	0	-0	0	0	0	0	-50.1002	-29.3605	-2.82395	0.407405	-2.8102e-05	0	0	0	0	0	0	
4459	1580406996.158680566	0.00144747	-1.29434	0.512181	-0.788575	-1.57095	-2.61104	0	0	-0	0	0	0	0	-50.0983	-29.3611	-2.82393	0.407376	-3.8906e-05	0	0	0	0	0	0	
4460	1580406996.166688066	0.00143549	-1.29431	0.512169	-0.7886	-1.57094	-2.61105	0	0	-0	0	0	0	0	-50.1003	-29.3614	-2.82394	0.407386	-3.42572e-05	0	0	0	0	0	0	
4461	1580406996.174674060	0.00141152	-1.29431	0.512145	-0.788588	-1.57096	-2.61105	0	0	-0	0	0	0	0	-50.0997	-29.3608	-2.82396	0.407363	-3.47991e-05	0	0	0	0	0	0	
4462	1580406996.182676301	0.00144747	-1.29434	0.512145	-0.788564	-1.57095	-2.61107	0	0	-0	0	0	0	0	-50.0974	-29.3602	-2.82396	0.407373	-3.32255e-05	0	0	0	0	0	0	
4463	1580406996.190681760	0.00143549	-1.29432	0.512157	-0.7886	-1.57095	-2.61108	0	0	-0	0	0	0	0	-50.0989	-29.3608	-2.82397	0.407371	-3.0441e-05	0	0	0	0	0	0	
4464	1580406996.198678030	0.00139953	-1.29435	0.512145	-0.788588	-1.57093	-2.61105	0	0	-0	0	0	0	0	-50.0962	-29.3599	-2.824	0.407397	-2.12094e-05	0	0	0	0	0	0	
4465	1580406996.206670592	0.0014235	-1.29432	0.512169	-0.788588	-1.57095	-2.61102	0	0	-0	0	0	0	0	-50.0992	-29.3611	-2.82395	0.407379	-3.60091e-05	0	0	0	0	0	0	
4466	1580406996.214665399	0.0014235	-1.2943	0.512181	-0.7886	-1.57096	-2.61104	0	0	-0	0	0	0	0	-50.1017	-29.362	-2.82392	0.407365	-4.3265e-05	0	0	0	0	0	0	
4467	1580406996.222674055	0.00143549	-1.2943	0.512181	-0.788575	-1.57095	-2.61105	0	0	-0	0	0	0	0	-50.1017	-29.362	-2.82389	0.407374	-4.72611e-05	0	0	0	0	0	0	
4468	1580406996.230679852	0.00139953	-1.29434	0.512121	-0.788564	-1.57091	-2.61104	0	0	-0	0	0	0	0	-50.0968	-29.3596	-2.82399	0.40741	-2.25314e-05	0	0	0	0	0	0	
4469	1580406996.238679272	0.00139953	-1.29432	0.512145	-0.788588	-1.571	-2.61102	0	0	-0	0	0	0	0	-50.0985	-29.3605	-2.82398	0.407335	-3.70689e-05	0	0	0	0	0	0	
4470	1580406996.246674207	0.00138755	-1.29431	0.512145	-0.788575	-1.57094	-2.61105	0	0	-0	0	0	0	0	-50.0997	-29.3608	-2.82394	0.407386	-3.42572e-05	0	0	0	0	0	0	
4471	1580406996.254683494	0.0014235	-1.29432	0.512169	-0.788575	-1.57095	-2.61102	0	0	-0	0	0	0	0	-50.0991	-29.3611	-2.82394	0.407379	-3.89054e-05	0	0	0	0	0	0	
4472	1580406996.262724667	0.00143549	-1.29431	0.512181	-0.788588	-1.57095	-2.61107	0	0	-0	0	0	0	0	-50.1006	-29.3617	-2.82391	0.407373	-4.15802e-05	0	0	0	0	0	0	
4473	1580406996.270658425	0.00143549	-1.29434	0.512133	-0.788575	-1.57096	-2.61104	0	0	-0	0	0	0	0	-50.0971	-29.3599	-2.82399	0.407365	-2.93403e-05	0	0	0	0	0	0	
4474	1580406996.278701563	0.0014235	-1.29437	0.512145	-0.788588	-1.57095	-2.61103	0	0	-0	0	0	0	0	-50.0939	-29.3593	-2.82404	0.407378	-1.90769e-05	0	0	0	0	0	0	
4475	1580406996.286674013	0.00138755	-1.2943	0.512145	-0.788552	-1.57094	-2.61105	0	0	-0	0	0	0	0	-50.1008	-29.361	-2.8239	0.407386	-4.2612e-05	0	0	0	0	0	0	
4476	1580406996.294660838	0.00143549	-1.29434	0.512181	-0.788575	-1.57093	-2.61103	0	0	-0	0	0	0	0	-50.0983	-29.3611	-2.82394	0.4074	-3.54676e-05	0	0	0	0	0	0	
4477	1580406996.302687513	0.0014235	-1.29431	0.512193	-0.788575	-1.57093	-2.61107	0	0	-0	0	0	0	0	-50.1009	-29.362	-2.82388	0.407395	-4.3823e-05	0	0	0	0	0	0	
4478	1580406996.310694436	0.00139953	-1.29436	0.512181	-0.788575	-1.57094	-2.61107	0	0	-0	0	0	0	0	-50.096	-29.3605	-2.82396	0.407384	-3.1584e-05	0	0	0	0	0	0	
4479	1580406996.318639654	0.00141152	-1.29432	0.512145	-0.788575	-1.57094	-2.61103	0	0	-0	0	0	0	0	-50.0985	-29.3605	-2.82396	0.407389	-3.14717e-05	0	0	0	0	0	0	
4480	1580406996.326655277	0.0014235	-1.29432	0.512193	-0.7886	-1.57094	-2.61105	0	0	-0	0	0	0	0	-50.0998	-29.3617	-2.82393	0.407386	-3.70421e-05	0	0	0	0	0	0	
4481	1580406996.334691073	0.00141152	-1.29431	0.512145	-0.788575	-1.57094	-2.61104	0	0	-0	0	0	0	0	-50.0997	-29.3608	-2.82395	0.407387	-3.42569e-05	0	0	0	0	0	0	
4482	1580406996.342636299	0.00144747	-1.2943	0.512169	-0.7886	-1.57094	-2.61105	0	0	-0	0	0	0	0	-50.1014	-29.3617	-2.82393	0.407386	-3.70421e-05	0	0	0	0	0	0	
4483	1580406996.350690009	0.00141152	-1.29434	0.512157	-0.788575	-1.57094	-2.61105	0	0	-0	0	0	0	0	-50.0977	-29.3605	-2.82396	0.407386	-3.15837e-05	0	0	0	0	0	0	
4484	1580406996.358634872	0.00141152	-1.29434	0.512181	-0.788588	-1.57096	-2.61103	0	0	-0	0	0	0	0	-50.0983	-29.3611	-2.82395	0.407367	-3.76947e-05	0	0	0	0	0	0	
4485	1580406996.366635554	0.0014235	-1.29435	0.512157	-0.7886	-1.57091	-2.61105	0	0	-0	0	0	0	0	-50.0965	-29.3602	-2.824	0.407408	-1.96354e-05	0	0	0	0	0	0	
4486	1580406996.374641358	0.0014235	-1.29432	0.512157	-0.788575	-1.57096	-2.61104	0	0	-0	0	0	0	0	-50.0988	-29.3608	-2.82395	0.407365	-3.78065e-05	0	0	0	0	0	0	
4487	1580406996.382671862	0.00144747	-1.29434	0.512169	-0.788564	-1.57094	-2.61102	0	0	-0	0	0	0	0	-50.098	-29.3608	-2.82394	0.407391	-3.71527e-05	0	0	0	0	0	0	
4488	1580406996.390715812	0.00141152	-1.2943	0.512169	-0.788575	-1.57097	-2.61109	0	0	-0	0	0	0	0	-50.1014	-29.3617	-2.82389	0.407347	-4.7848e-05	0	0	0	0	0	0	
4489	1580406996.398695707	0.00139953	-1.29434	0.512181	-0.788564	-1.57093	-2.61105	0	0	-0	0	0	0	0	-50.0983	-29.3611	-2.82392	0.407397	-3.8253e-05	0	0	0	0	0	0	
4490	1580406996.406710155	0.0014235	-1.29431	0.512157	-0.788575	-1.57091	-2.61105	0	0	-0	0	0	0	0	-50.1	-29.3611	-2.82393	0.407408	-3.37827e-05	0	0	0	0	0	0	
4491	1580406996.414681825	0.0014235	-1.29432	0.512169	-0.788552	-1.57093	-2.61103	0	0	-0	0	0	0	0	-50.0991	-29.3611	-2.82391	0.4074	-4.10376e-05	0	0	0	0	0	0	
4492	1580406996.422681033	0.0014235	-1.29435	0.512169	-0.788564	-1.57095	-2.61109	0	0	-0	0	0	0	0	-50.0968	-29.3604	-2.82394	0.407369	-3.6011e-05	0	0	0	0	0	0	
4493	1580406996.430665199	0.0014235	-1.29436	0.512169	-0.788588	-1.57091	-2.61105	0	0	-0	0	0	0	0	-50.0957	-29.3602	-2.82399	0.407408	-2.25317e-05	0	0	0	0	0	0	
4494	1580406996.438668690	0.0014235	-1.29434	0.512205	-0.788575	-1.57096	-2.61104	0	0	-0	0	0	0	0	-50.0989	-29.3617	-2.8239	0.407365	-4.61613e-05	0	0	0	0	0	0	
4495	1580406996.446702048	0.00138755	-1.29432	0.512145	-0.788588	-1.57094	-2.61104	0	0	-0	0	0	0	0	-50.0985	-29.3605	-2.82398	0.407387	-2.85757e-05	0	0	0	0	0	0	
4496	1580406996.454696800	0.00138755	-1.29428	0.512181	-0.788575	-1.57096	-2.61105	0	0	-0	0	0	0	0	-50.104	-29.3626	-2.82386	0.407363	-5.45163e-05	0	0	0	0	0	0	
4497	1580406996.462669405	0.00141152	-1.29432	0.512109	-0.788588	-1.57095	-2.61103	0	0	-0	0	0	0	0	-50.0976	-29.3596	-2.82402	0.407378	-2.19732e-05	0	0	0	0	0	0	
4498	1580406996.470732619	0.00141152	-1.2943	0.512121	-0.788564	-1.57095	-2.61108	0	0	-0	0	0	0	0	-50.1002	-29.3604	-2.82394	0.407371	-3.60107e-05	0	0	0	0	0	0	
4499	1580406996.478708120	0.0014235	-1.29437	0.512145	-0.788575	-1.57094	-2.61104	0	0	-0	0	0	0	0	-50.0939	-29.3593	-2.82402	0.407387	-2.02209e-05	0	0	0	0	0	0	
4500	1580406996.486680898	0.0014235	-1.29436	0.512181	-0.788575	-1.57094	-2.61104	0	0	-0	0	0	0	0	-50.096	-29.3605	-2.82396	0.407387	-3.15834e-05	0	0	0	0	0	0	
4501	1580406996.494725825	0.00143549	-1.29437	0.512181	-0.7886	-1.57093	-2.61104	0	0	-0	0	0	0	0	-50.0948	-29.3602	-2.82401	0.407399	-2.13204e-05	0	0	0	0	0	0	
4502	1580406996.502664632	0.00141152	-1.29432	0.512157	-0.788588	-1.57091	-2.61107	0	0	-0	0	0	0	0	-50.0988	-29.3608	-2.82396	0.407406	-2.81017e-05	0	0	0	0	0	0	
4503	1580406996.510688199	0.00141152	-1.2943	0.512157	-0.788588	-1.57096	-2.61107	0	0	-0	0	0	0	0	-50.1011	-29.3614	-2.82393	0.407361	-4.04807e-05	0	0	0	0	0	0	
4504	1580406996.518702747	0.00137594	-1.29434	0.512121	-0.788575	-1.57096	-2.61107	0	0	-0	0	0	0	0	-50.0968	-29.3596	-2.824	0.407361	-2.65562e-05	0	0	0	0	0	0	
4505	1580406996.526665598	0.00141152	-1.2943	0.512169	-0.788588	-1.57091	-2.61107	0	0	-0	0	0	0	0	-50.1014	-29.3617	-2.82391	0.407406	-3.64564e-05	0	0	0	0	0	0	
