seq	time	q0	q1	q2	q3	q4	q5	Dq0	Dq1	Dq2	Dq3	Dq4	Dq5	eff0	eff1	eff2	eff3	eff4	eff5	
53738	1580406961.358691732	0.0024886	-0.928798	2.13526	-2.777	-1.5696	-2.62321	0	0	-0	0	0	0	17.0854	-56.3898	-14.1973	0.142927	1.50919	-1.08056	
53739	1580406961.366712871	0.00247662	-0.928786	2.13526	-2.77702	-1.56958	-2.62321	0	0	-0	0	0	0	17.0854	-56.5719	-14.2722	0.0952844	1.70711	-1.00338	
53740	1580406961.374704901	0.0024886	-0.928846	2.13524	-2.77704	-1.56954	-2.62321	0	0	-0	0	0	0	16.4728	-56.2684	-14.1973	0.21439	1.43496	-1.08056	
53741	1580406961.382666806	0.00250058	-0.92881	2.13525	-2.77704	-1.56958	-2.62319	0	0	-0	0	0	0	16.7451	-56.6933	-14.3221	0.309674	1.36074	-1.02911	
53742	1580406961.390729552	0.00251257	-0.928846	2.13521	-2.777	-1.56957	-2.62321	0	0	-0	0	0	0	16.7451	-56.8147	-14.1973	0.262032	1.4597	-0.977652	
53743	1580406961.398745870	0.0024886	-0.928822	2.13525	-2.77703	-1.56958	-2.6232	0	0	-0	0	0	0	16.4047	-56.2077	-14.2223	0.190569	1.38548	-0.926197	
53744	1580406961.406687903	0.00250058	-0.928822	2.13525	-2.77704	-1.56957	-2.6232	0	0	-0	0	0	0	17.3577	-56.4505	-14.2472	0.262032	1.43496	-1.05484	
53745	1580406961.414789473	0.00247662	-0.928846	2.13525	-2.77702	-1.56958	-2.62321	0	0	-0	0	0	0	16.7451	-56.3898	-14.2223	0.190569	1.43496	-1.26066	
53746	1580406961.422745335	0.00247662	-0.928882	2.13526	-2.77702	-1.56958	-2.62323	0	0	-0	0	0	0	17.0854	-57.1182	-14.2223	0.333496	1.36074	-1.28638	
53747	1580406961.430763984	0.00247662	-0.928846	2.13525	-2.77702	-1.56956	-2.62323	0	0	-0	0	0	0	16.8812	-56.0256	-14.1225	0.285853	1.41022	-0.977652	
53748	1580406961.438682228	0.00246463	-0.92881	2.13524	-2.77702	-1.56957	-2.62317	0	0	-0	0	0	0	17.1535	-56.5112	-14.1474	0.190569	1.38548	-1.23493	
