seq	time	q0	q1	q2	q3	q4	q5	Dq0	Dq1	Dq2	Dq3	Dq4	Dq5	eff0	eff1	eff2	eff3	eff4	eff5	
93	1573229629.279830361	-1.23051	-2.1011	-1.71324	-1.56158	0.61012	0.741796	0.023903	0.0236499	0.0235622	0.0234743	0.0226136	0.0233163	16.1263	82.5696	33.4784	4.92115	2.0458	2.55093	
94	1573229629.286686351	-1.23035	-2.10094	-1.71309	-1.56143	0.610268	0.74194	0.0238017	0.0235657	0.0235059	0.0234257	0.0225954	0.0232037	16.1209	82.6279	33.5174	4.93012	2.05166	2.54846	
95	1573229629.294670992	-1.2302	-2.10079	-1.71294	-1.56128	0.610416	0.742089	0.0236672	0.0235043	0.0233943	0.0234404	0.0225818	0.0231444	16.1085	82.5891	33.5022	4.92582	2.04769	2.55116	
96	1573229629.302688084	-1.23005	-2.10063	-1.71279	-1.56112	0.610567	0.742237	0.0235869	0.0234524	0.0232149	0.0234386	0.02248	0.0231009	16.1446	82.6064	33.4984	4.91712	2.0404	2.54662	
97	1573229629.310711305	-1.2299	-2.10048	-1.71265	-1.56097	0.610718	0.742383	0.0235079	0.0233776	0.0230937	0.0234058	0.0224641	0.0230459	16.1144	82.5944	33.4923	4.93209	2.04966	2.54939	
98	1573229629.318683812	-1.22975	-2.10032	-1.71251	-1.56082	0.610868	0.742532	0.0233895	0.0232906	0.0229613	0.0233274	0.02247	0.0230537	16.127	82.621	33.5087	4.92855	2.03825	2.54472	
99	1573229629.326737425	-1.2296	-2.10017	-1.71236	-1.56066	0.611019	0.742678	0.023291	0.023169	0.0228505	0.0232671	0.0224508	0.0230636	16.1141	82.6007	33.4894	4.92957	2.04627	2.54906	
100	1573229629.334677318	-1.22945	-2.10002	-1.71222	-1.56051	0.611168	0.742825	0.0232152	0.0231087	0.0228355	0.0232278	0.022391	0.0229412	16.1012	82.53	33.467	4.92502	2.04711	2.54928	
101	1573229629.342682830	-1.2293	-2.09987	-1.71207	-1.56036	0.611321	0.742974	0.0231217	0.0230835	0.0228684	0.0231436	0.0223385	0.0228695	16.0948	82.5533	33.4868	4.93566	2.04693	2.55087	
102	1573229629.350660942	-1.22915	-2.09971	-1.71193	-1.56021	0.61147	0.743123	0.0229945	0.0230319	0.0228246	0.0230743	0.0222729	0.0228219	16.0958	82.577	33.5118	4.92903	2.04075	2.54547	
103	1573229629.358688483	-1.22901	-2.09956	-1.71178	-1.56005	0.611619	0.743272	0.0228463	0.0229919	0.0227988	0.0230268	0.0222148	0.022915	16.076	82.5589	33.508	4.94548	2.04718	2.55469	
104	1573229629.366698001	-1.22886	-2.0994	-1.71163	-1.5599	0.611768	0.743424	0.0227458	0.0229623	0.0228113	0.0229519	0.0221888	0.0230538	16.11	82.5617	33.517	4.93071	2.04322	2.548	
105	1573229629.374686748	-1.22871	-2.09925	-1.71149	-1.55976	0.61192	0.743574	0.0226822	0.0229176	0.022924	0.0228982	0.0221912	0.0230212	16.0706	82.5181	33.5051	4.93821	2.05629	2.55588	
106	1573229629.382710335	-1.22857	-2.09909	-1.71134	-1.55961	0.612071	0.743726	0.0225998	0.0229039	0.0230232	0.0228987	0.0223223	0.0229793	16.0876	82.5523	33.5577	4.94473	2.05678	2.55009	
107	1573229629.390711494	-1.22842	-2.09894	-1.71118	-1.55945	0.612226	0.743877	0.0225225	0.0228603	0.0230338	0.0229043	0.0224118	0.0230983	16.0847	82.5628	33.5625	4.93946	2.04544	2.5545	
108	1573229629.398709390	-1.22828	-2.09879	-1.71103	-1.5593	0.61238	0.744033	0.0224495	0.0227517	0.0231069	0.022939	0.0223441	0.0232262	16.081	82.5671	33.5756	4.93364	2.04603	2.55085	
109	1573229629.406717916	-1.22813	-2.09864	-1.71087	-1.55915	0.612533	0.74419	0.0224038	0.0226577	0.0231237	0.0229651	0.0222684	0.0232093	16.1009	82.5567	33.5841	4.92905	2.04241	2.54868	
110	1573229629.414710187	-1.22798	-2.09849	-1.71072	-1.559	0.612684	0.744343	0.0223684	0.022575	0.0231047	0.0230951	0.0223531	0.0231746	16.0774	82.5757	33.6092	4.945	2.06239	2.55357	
